filename,store_name,store_address,store_code,taxpayer_name,tax_id,receipt_number,cashier_name,date,time,item_name,quantity,unit_price,line_total,subtotal,vat_18_percent,total_tax,cashless_payment,cash_payment,bonus_payment,advance_payment,credit_payment,queue_number,cash_register_model,cash_register_serial,fiscal_id,fiscal_registration,refund_amount,refund_date,refund_time
CyN8Z9FDxUMn.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,,,Paket Spar 31:60 566 (ədəd),1.0,0.05,105.0,5.85,,0.89,0.00,0.00,0.00,0.00,0.00,334,,AFB0000000956,CyN8Z9FDxUMn.,0000063538,0.16,10.08.2025,23:16
eYGWHjR5AXU3.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5EQJRSQFBhdr.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CxGSPgSNdKfH.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3oZk5eZquzg.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EddUKpbTtKnJ.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,ESGEROVA M.,25.08.2025,18:58:42,8 ZEYT YAG 250ML.,1.0,529.0,5.29,7.98,,1.10,0.00,0.00,0.00,0.00,0.00,648,VVincor Nixdorf ВЕЕТИЕ/М-И1,530318114,EddUKpbTtkn),0000001856,0.19,24.09.2025,19:09
EddUKpbTtKnJ.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,ESGEROVA M.,25.08.2025,18:58:42,ROSHEN (ОМТ TUN150. (ədəd),1.0,1390.0,1.9,7.98,,1.10,0.00,0.00,0.00,0.00,0.00,648,VVincor Nixdorf ВЕЕТИЕ/М-И1,530318114,EddUKpbTtkn),0000001856,0.19,24.09.2025,19:09
EddUKpbTtKnJ.jpeg,AZƏRBAYCAN,,1403051411-17002,AZƏRBAYCAN,1403051411,,ESGEROVA M.,25.08.2025,18:58:42,"FACE TENDİR ORTA, (ədəd)",1.0,0.79,0.79,7.98,,1.10,0.00,0.00,0.00,0.00,0.00,648,VVincor Nixdorf ВЕЕТИЕ/М-И1,530318114,EddUKpbTtkn),0000001856,0.19,24.09.2025,19:09
DcPp8U83TPBC.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8HKhUAiV23sa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,NAR EKG,3016.0,119.0,359.0,8.29,,0.82,0.00,0.00,0.00,0.00,0.00,586,NBA FiscalBox,900120010265,BHKhUAİV23sa,0000015497,0.14,05.12.2025,20:25
8HKhUAiV23sa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,“Ticarət əlavəsi: 1896 MASTERO SARMA QEND 5,1.0,2.9,2.9,8.29,,0.82,0.00,0.00,0.00,0.00,0.00,586,NBA FiscalBox,900120010265,BHKhUAİV23sa,0000015497,0.14,05.12.2025,20:25
8HKhUAiV23sa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,", MİLLA KEND QATIQ 3,2",1000.0,2.25,2.25,8.29,,0.82,0.00,0.00,0.00,0.00,0.00,586,NBA FiscalBox,900120010265,BHKhUAİV23sa,0000015497,0.14,05.12.2025,20:25
8HKhUAiV23sa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,Paket Araz 31*60 5KG,1.0,0.05,0.05,8.29,,0.82,0.00,0.00,0.00,0.00,0.00,586,NBA FiscalBox,900120010265,BHKhUAİV23sa,0000015497,0.14,05.12.2025,20:25
EBsHHuvCFwUt.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fp1F3TJTNPWR.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEuXp4u3VvEz.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ngthq8Tariv.jpeg,SAHİL TRADİNG,,,SAHİL TRADİNG,0800005671,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,792,NBA FiscalBox,900119070047,5ngthqSTariv,0000199815,0.27,21.09.2025,21:55
A9Jp97Fe8Zum.jpeg,SUPERTOYS,,,SUPERTOYS,1005376651,,,09.05.2025,18:20:08,BATAREYA ROBUST 41Ј АА,1.0,1.0,1.0,133.40,,20.35,133.40,0.00,0.00,0.00,0.00,78,NBA FiscalBox,900122080121,A9)p97Fe8Zum.,0000172377,3.56,09.06.2025,20:40
A9Jp97Fe8Zum.jpeg,SUPERTOYS,,,SUPERTOYS,1005376651,,,09.05.2025,18:20:08,BATAREYA ROBUST 4LU AAA (ədəd),1.0,1.0,1.0,133.40,,20.35,133.40,0.00,0.00,0.00,0.00,78,NBA FiscalBox,900122080121,A9)p97Fe8Zum.,0000172377,3.56,09.06.2025,20:40
A9Jp97Fe8Zum.jpeg,SUPERTOYS,,,SUPERTOYS,1005376651,,,09.05.2025,18:20:08,"SUPERTOYS PAKET 500"" (65 (ədəd)",1.0,0.4,0.4,133.40,,20.35,133.40,0.00,0.00,0.00,0.00,78,NBA FiscalBox,900122080121,A9)p97Fe8Zum.,0000172377,3.56,09.06.2025,20:40
A9Jp97Fe8Zum.jpeg,SUPERTOYS,,,SUPERTOYS,1005376651,,,09.05.2025,18:20:08,DRON VV880-86 (253-2/199- (ədəd),1.0,55.0,55.0,133.40,,20.35,133.40,0.00,0.00,0.00,0.00,78,NBA FiscalBox,900122080121,A9)p97Fe8Zum.,0000172377,3.56,09.06.2025,20:40
A9Jp97Fe8Zum.jpeg,SUPERTOYS,,,SUPERTOYS,1005376651,,,09.05.2025,18:20:08,GİTARA 3016/214-2 (ədəd),1.0,2100.0,21.0,133.40,,20.35,133.40,0.00,0.00,0.00,0.00,78,NBA FiscalBox,900122080121,A9)p97Fe8Zum.,0000172377,3.56,09.06.2025,20:40
A9Jp97Fe8Zum.jpeg,SUPERTOYS,,,SUPERTOYS,1005376651,,,09.05.2025,18:20:08,о DRON 7 (397-5) (әдәф),1.0,55.0,55.0,133.40,,20.35,133.40,0.00,0.00,0.00,0.00,78,NBA FiscalBox,900122080121,A9)p97Fe8Zum.,0000172377,3.56,09.06.2025,20:40
5vvZY8GiqrqR.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2T8rx3K2aSor.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTMwT9nHzrDP.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2UVTpQwDREz.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,,,,,7.35,,,7.35,0.00,0.00,0.00,0.00,265,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093099,AZUVTPQv.DREZ,0000113596,0.17,14.10.2025,20:03
D8ZpRQehEL4w.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,MARS MİNİS SHOK. KQ,0.302,14.5,4.38,9.75,,1.32,9.75,0.00,0.00,0.00,0.00,516,NBA FiscalBox,900120010265,DBZpRQehEL4u:,0000015497,0.23,27.11.2025,21:35
D8ZpRQehEL4w.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,BETA EARLGREY CAY 10,1.0,2.9,2.9,9.75,,1.32,9.75,0.00,0.00,0.00,0.00,516,NBA FiscalBox,900120010265,DBZpRQehEL4u:,0000015497,0.23,27.11.2025,21:35
D8ZpRQehEL4w.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,SIRAB QAZSIZ SU PET,1.0,0.6,0.6,9.75,,1.32,9.75,0.00,0.00,0.00,0.00,516,NBA FiscalBox,900120010265,DBZpRQehEL4u:,0000015497,0.23,27.11.2025,21:35
D8ZpRQehEL4w.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,TENDİR COREYİ EDED В.,1000.0,1410.0,1.1,9.75,,1.32,9.75,0.00,0.00,0.00,0.00,516,NBA FiscalBox,900120010265,DBZpRQehEL4u:,0000015497,0.23,27.11.2025,21:35
D8ZpRQehEL4w.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,ƏDV-dən azad XONCA KESMİKLİ BULKA:,2.0,0.35,0.7,9.75,,1.32,9.75,0.00,0.00,0.00,0.00,516,NBA FiscalBox,900120010265,DBZpRQehEL4u:,0000015497,0.23,27.11.2025,21:35
D8ZpRQehEL4w.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,,,,PAKET ARAZ 35X65 7KG,1.0,0.07,0.07,9.75,,1.32,9.75,0.00,0.00,0.00,0.00,516,NBA FiscalBox,900120010265,DBZpRQehEL4u:,0000015497,0.23,27.11.2025,21:35
26jrRz4FcVMB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5CtjPAmT8dE.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FbdB89pBqGwy.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51uY6KLgYjpp.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,zülfü ilyasov,20.07.2025,16:14:41,TENDIR COREYİ EDED,1.0,78.0,0.75,4.43,,0.56,0.00,0.00,0.00,0.00,0.00,2,Az Smart Fiscal Box,AFB0000000959,51uY6KLəYİpp,0000063545,0.10,19.08.2025,16:20
51uY6KLgYjpp.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,zülfü ilyasov,20.07.2025,16:14:41,ƏDV-dən azad BAKILI QIZ DON.QEHVE (ədəd),3.0,0.75,2.25,4.43,,0.56,0.00,0.00,0.00,0.00,0.00,2,Az Smart Fiscal Box,AFB0000000959,51uY6KLəYİpp,0000063545,0.10,19.08.2025,16:20
51uY6KLgYjpp.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,zülfü ilyasov,20.07.2025,16:14:41,TAMB.VOLK ARAXIS 706 (ədəd),1.0,140.0,140.0,4.43,,0.56,0.00,0.00,0.00,0.00,0.00,2,Az Smart Fiscal Box,AFB0000000959,51uY6KLəYİpp,0000063545,0.10,19.08.2025,16:20
51uY6KLgYjpp.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,zülfü ilyasov,20.07.2025,16:14:41,Paket Spar 27:50 3К (ədəd),1.0,0.03,103.0,4.43,,0.56,0.00,0.00,0.00,0.00,0.00,2,Az Smart Fiscal Box,AFB0000000959,51uY6KLəYİpp,0000063545,0.10,19.08.2025,16:20
HHhAheRUkK1x.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9FeXHLvcX1WP.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,09.04.2025,17:29:24,,,,,,,,2.24,0.00,0.00,0.00,0.00,281,Az Smart Fiscal Box,AFB0000000956,9FeXHLvoX1V/P:,0000063538,0.04,11.05.2025,00:16
9HciwfTFSdUh.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR3ib5VPNBK2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1JBfMgeuWiN.jpeg,ARAZ,,1001994141-17006,ARAZ,1001994141,,Akilə Abışova,26.06.2025,21:41:52,SNICKERS SUPER 756R,1.0,155.0,155.0,33.92,,5.17,33.92,0.00,0.00,0.00,0.00,1,Az Smart Fiscal Box,AFB0000000242,E1BİMgeuVViN,0000190175,0.90,26.07.2025,21:43
E1JBfMgeuWiN.jpeg,ARAZ,,1001994141-17006,ARAZ,1001994141,,Akilə Abışova,26.06.2025,21:41:52,SUPER SUN ERİDİLMİS (ədəd),1.0,22.99,22.99,33.92,,5.17,33.92,0.00,0.00,0.00,0.00,1,Az Smart Fiscal Box,AFB0000000242,E1BİMgeuVViN,0000190175,0.90,26.07.2025,21:43
E1JBfMgeuWiN.jpeg,ARAZ,,1001994141-17006,ARAZ,1001994141,,Akilə Abışova,26.06.2025,21:41:52,Paket Araz 27:50 3:6 (ədəd),1.0,0.03,0.03,33.92,,5.17,33.92,0.00,0.00,0.00,0.00,1,Az Smart Fiscal Box,AFB0000000242,E1BİMgeuVViN,0000190175,0.90,26.07.2025,21:43
E1JBfMgeuWiN.jpeg,ARAZ,,1001994141-17006,ARAZ,1001994141,,Akilə Abışova,26.06.2025,21:41:52,SULTAN BASMATI ОЈУЈ. (ədəd),1.0,9.35,9.35,33.92,,5.17,33.92,0.00,0.00,0.00,0.00,1,Az Smart Fiscal Box,AFB0000000242,E1BİMgeuVViN,0000190175,0.90,26.07.2025,21:43
PzStjztY7TBa.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BgsEsTQCUkvt.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85QaDgtbvWiH.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5CwtiUnhnyxV.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,,,,,,,10.84,,,10.84,0.00,0.00,0.00,0.00,535,Az Smart Fiscal Box,AFB0000000958,5CuvtiUnhnyxV:,0000063543,0.23,10.06.2025,22:36
FiKXiz5UmVKG.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVz3NpWDwY3t.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD8X2owNp2xn.jpeg,GRAND-MART,,1401395111-20002,GRAND-MART,1401395111,85699,Rahimov Ilqar,30.03.2025,12:01:50,SU SİRAB 500ML QAZSIZ Р.,1.0,0.6,0.6,8.05,,1.23,8.05,0.00,0.00,0.00,0.00,66,,0000039287,CD8X2ovıNp2xn,0000152288,0.22,30.04.2025,00:09
CD8X2owNp2xn.jpeg,GRAND-MART,,1401395111-20002,GRAND-MART,1401395111,85699,Rahimov Ilqar,30.03.2025,12:01:50,SAQQIZ ORBİT 15.590R MY,1.0,140.0,1.4,8.05,,1.23,8.05,0.00,0.00,0.00,0.00,66,,0000039287,CD8X2ovıNp2xn,0000152288,0.22,30.04.2025,00:09
CD8X2owNp2xn.jpeg,GRAND-MART,,1401395111-20002,GRAND-MART,1401395111,85699,Rahimov Ilqar,30.03.2025,12:01:50,QUTU SOK.RAFFAELLO 90Q,1.0,6.05,6.05,8.05,,1.23,8.05,0.00,0.00,0.00,0.00,66,,0000039287,CD8X2ovıNp2xn,0000152288,0.22,30.04.2025,00:09
12j4zec2GmuL.jpeg,ARAZ,AZ1126 BAKI ŞƏHƏRİ,1001994141-20019,ARAZ,1001994141,,Aysu Alyarova,16.03.2025,23:23:49,ARİEL YUYUCU TOZ COL,1.0,16.99,16.99,24.95,,,24.95,0.00,0.00,0.00,0.00,549,NBA FiscalBox,900120010612,12/4zec2GmuL,0000022720,0.67,16.04.2025,14:49
12j4zec2GmuL.jpeg,ARAZ,AZ1126 BAKI ŞƏHƏRİ,1001994141-20019,ARAZ,1001994141,,Aysu Alyarova,16.03.2025,23:23:49,XONCA SIRIN QOGAL,2.0,0.4,0.8,24.95,,,24.95,0.00,0.00,0.00,0.00,549,NBA FiscalBox,900120010612,12/4zec2GmuL,0000022720,0.67,16.04.2025,14:49
12j4zec2GmuL.jpeg,ARAZ,AZ1126 BAKI ŞƏHƏRİ,1001994141-20019,ARAZ,1001994141,,Aysu Alyarova,16.03.2025,23:23:49,CARTE NOIRE KOFE ARA,2000.0,0.45,0.9,24.95,,,24.95,0.00,0.00,0.00,0.00,549,NBA FiscalBox,900120010612,12/4zec2GmuL,0000022720,0.67,16.04.2025,14:49
Hq6nRkRznKHN.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Ləman Quliyeva,18.09.2025,21:50:59,ETİ BURCAK SUTLU СК,2.0,2.3,4.6,4.60,,0.70,4.60,0.00,0.00,0.01,0.00,267,Az Smart Fiscal Box,AFB0000000959,HqönRkRznKHN,0000063545,0.12,18.10.2025,21:52
2R6KTHPDUq5Z.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6enrCkMZDcbA.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5hpnBw15zE2X.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8Z4bhxvqwVtx.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5HScxiJJkWkd.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HJZ9CUf6UsTE.jpeg,BEST BRANDS,,1502989081-14001,BEST BRANDS,1502989081,81807,Şərqiyyə Cəlilli,26.09.2025,13:44:27,,,,,,,,0.00,0.00,0.00,0.00,0.00,23,NBA FiscalBox,900121030395,HİZƏCUTGUSTE,0000178718,,,
5Fmc1cvDoJ9S.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8YHk6pGsqK6v.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GhtJTnLZSRK3.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HdyAPpxAS8tN.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ho3aCQg5GBnJ.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gmx13yyqEUSX.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D1qbiEP5WMNc.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,BAZARSTORE MARKET TOR,1.0,0.03,0.03,13.61,,1.22,0.00,0.00,0.00,0.00,0.00,354,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093074,DiqbiEPSV/MNC,0000130095,0.21,02.08.2025,21:17
D1qbiEP5WMNc.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,səDV: 1894 FEEL TRUE KISMİS BAR 30 (ədəd),1.0,0.99,0.99,13.61,,1.22,0.00,0.00,0.00,0.00,0.00,354,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093074,DiqbiEPSV/MNC,0000130095,0.21,02.08.2025,21:17
D1qbiEP5WMNc.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,MAZAFATI IRAN XURMASI 5 (sdad),1.0,1395.0,195.0,13.61,,1.22,0.00,0.00,0.00,0.00,0.00,354,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093074,DiqbiEPSV/MNC,0000130095,0.21,02.08.2025,21:17
D1qbiEP5WMNc.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,səDv: 1894 NEKTARIN KQ (kg),199.0,2.99,5.96,13.61,,1.22,0.00,0.00,0.00,0.00,0.00,354,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093074,DiqbiEPSV/MNC,0000130095,0.21,02.08.2025,21:17
D1qbiEP5WMNc.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,“Ticarət əlavəsi: 1894 2 NESTLE NESQUK BATON 25 (әдәд),1.0,119.0,119.0,13.61,,1.22,0.00,0.00,0.00,0.00,0.00,354,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093074,DiqbiEPSV/MNC,0000130095,0.21,02.08.2025,21:17
D1qbiEP5WMNc.jpeg,BAZARSTORE,,2000102651-17017,BAZARSTORE,2000102651,,,,,səDV: 1894 SANTE GO ON BATON 50 G (ədəd),1.0,3.49,3.49,13.61,,1.22,0.00,0.00,0.00,0.00,0.00,354,NCR POS ХАВ (7607) SunPos 1.1.9.7,1361093074,DiqbiEPSV/MNC,0000130095,0.21,02.08.2025,21:17
nJTt1Wbq47oY.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,12.07.2025,10:49:04,АХЕ DEO-BODYSPRAY DA,1.0,5.39,5.39,10.18,,,10.18,0.00,0.00,0.00,0.00,171,Az Smart Fiscal Box,AFB0000000958,n/Tt1VVbq47oY,0000063543,0.27,11.08.2025,10:50
nJTt1Wbq47oY.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,12.07.2025,10:49:04,ORBİT SAQQIZ NANE 14 (ədəd),1.0,0.8,0.8,10.18,,,10.18,0.00,0.00,0.00,0.00,171,Az Smart Fiscal Box,AFB0000000958,n/Tt1VVbq47oY,0000063543,0.27,11.08.2025,10:50
nJTt1Wbq47oY.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,12.07.2025,10:49:04,. ELSEVE SAMP.CVET 18 (ədəd),1.0,3.99,3.99,10.18,,,10.18,0.00,0.00,0.00,0.00,171,Az Smart Fiscal Box,AFB0000000958,n/Tt1VVbq47oY,0000063543,0.27,11.08.2025,10:50
DgHneHvU8bUJ.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPCPU2jrWUrH.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8tWUpgfcAVpF.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AiaPxiFxcWZF.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ZPFJewrUQF4.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,43865,Amaliya Amirova,06.12.2025,10:25:54,POMİDOR E KG,762.0,158.0,121.0,10.65,,0.61,10.65,0.00,0.00,0.00,0.00,64,Diebold Nixdorf BEETLE A EncorePos 1.4,53R1134316,3ZPFlevvrUQFA,0000223621,0.11,05.01.2026,20:16
3ZPFJewrUQF4.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,43865,Amaliya Amirova,06.12.2025,10:25:54,Ticarət əlavəsi: 1896 POMİDOR MÜCO KG,0.638,199.0,127.0,10.65,,0.61,10.65,0.00,0.00,0.00,0.00,64,Diebold Nixdorf BEETLE A EncorePos 1.4,53R1134316,3ZPFlevvrUQFA,0000223621,0.11,05.01.2026,20:16
3ZPFJewrUQF4.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,43865,Amaliya Amirova,06.12.2025,10:25:54,“Ticarət əlavəsi: 1896 AZERSUD KEND QATIQ 3.,1000.0,3.69,3.69,10.65,,0.61,10.65,0.00,0.00,0.00,0.00,64,Diebold Nixdorf BEETLE A EncorePos 1.4,53R1134316,3ZPFlevvrUQFA,0000223621,0.11,05.01.2026,20:16
3ZPFJewrUQF4.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,43865,Amaliya Amirova,06.12.2025,10:25:54,MANDARIN KG,0.95,1469.0,161.0,10.65,,0.61,10.65,0.00,0.00,0.00,0.00,64,Diebold Nixdorf BEETLE A EncorePos 1.4,53R1134316,3ZPFlevvrUQFA,0000223621,0.11,05.01.2026,20:16
3ZPFJewrUQF4.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,43865,Amaliya Amirova,06.12.2025,10:25:54,“Ticarət əlavəsi: 1896 TAC DOYUMLUQ LAVAS 1,1000.0,1359.0,159.0,10.65,,0.61,10.65,0.00,0.00,0.00,0.00,64,Diebold Nixdorf BEETLE A EncorePos 1.4,53R1134316,3ZPFlevvrUQFA,0000223621,0.11,05.01.2026,20:16
3ZPFJewrUQF4.jpeg,ARAZ,AZ1018 BAKI ŞƏHƏRİ,,ARAZ,1001994141,43865,Amaliya Amirova,06.12.2025,10:25:54,ƏDV-dən azad Paket Araz 31*60 5KG,1000.0,0.07,0.07,10.65,,0.61,10.65,0.00,0.00,0.00,0.00,64,Diebold Nixdorf BEETLE A EncorePos 1.4,53R1134316,3ZPFlevvrUQFA,0000223621,0.11,05.01.2026,20:16
8w9zBcGxCh3j.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gy3jHRrDswLB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4BbKFZffzjd6.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXvx6ZpatL2w.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41t88SYKEoQB.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2rndzUUCy24q.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,İbrahim Zeynalov,10.09.2025,06:06:52,1212 CEREZ XURMA МЕ,1.0,9.69,9.69,9.69,,1.48,9.69,0.00,0.00,0.01,0.00,131,Az Smart Fiscal Box,AFB0000000956,2rndzUUCy24q,0000063538,0.26,10.10.2025,07:12
8mNu9SRbPXUa.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLi4L9j3e5ia.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Sebine Seferova,04.04.2025,22:36:11,,,,,,,,30.62,0.00,0.00,0.00,0.00,313,Az Smart Fiscal Box,AFB0000000959,CLi4L9)3e5ia,0000063545,0.68,05.05.2025,00:10
A6EeMegWKuVa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Samirə İsrailova,31.03.2025,22:26:35,TENDİR COREYİ EDED B),1000.0,110.0,110.0,2.95,,0.28,2.95,0.00,0.00,0.00,0.00,301,NBA FiscalBox,900119100844,ASEeMegiVKuVa,0000007877,0.05,01.05.2025,06:23
A6EeMegWKuVa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Samirə İsrailova,31.03.2025,22:26:35,ƏDV-dən azad Paket Araz 31*60 5KG,1.0,0.05,0.05,2.95,,0.28,2.95,0.00,0.00,0.00,0.00,301,NBA FiscalBox,900119100844,ASEeMegiVKuVa,0000007877,0.05,01.05.2025,06:23
A6EeMegWKuVa.jpeg,ARAZ,,1001994141-20022,ARAZ,1001994141,,Samirə İsrailova,31.03.2025,22:26:35,SIRAB QAZSIZ SU PET,2.0,0.9,1.8,2.95,,0.28,2.95,0.00,0.00,0.00,0.00,301,NBA FiscalBox,900119100844,ASEeMegiVKuVa,0000007877,0.05,01.05.2025,06:23
4b1QGZ2XW2xb.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B4fL8Yo28cBR.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXyjVGaTEfba.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zo4DSxxJRHd3.jpeg,GRAND-MART,,1401395111-20002,GRAND-MART,1401395111,,,,,,,,,10.99,,1.68,0.00,0.00,0.00,0.00,0.00,282,,0000041525,20409ххЈАНАЗ,0000152291,0.29,16.06.2025,23:09
Gt8THnAruiuY.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1UzLwgCPHpd.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HwiR7HqGSQ5t.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,13.04.2025,23:17:43,SLAVYANKA QAZSIZ PL,1.0,2.5,2.5,8.64,,,8.64,0.00,0.00,0.00,0.00,238,Az Smart Fiscal Box,AFB0000000958,HuiR7HqGSQ5t,0000063543,0.13,15.05.2025,22:36
HwiR7HqGSQ5t.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,13.04.2025,23:17:43,ЕЈА KENDLİ COVDAR С (ədəd),1.0,215.0,245.0,8.64,,,8.64,0.00,0.00,0.00,0.00,238,Az Smart Fiscal Box,AFB0000000958,HuiR7HqGSQ5t,0000063543,0.13,15.05.2025,22:36
HwiR7HqGSQ5t.jpeg,ARAZ,,1001994141-17013,ARAZ,1001994141,,Qadir Ebiyev,13.04.2025,23:17:43,ƏDV-dən azad CİTRUSA MAYE SABUN G (ədəd),1.0,199.0,199.0,8.64,,,8.64,0.00,0.00,0.00,0.00,238,Az Smart Fiscal Box,AFB0000000958,HuiR7HqGSQ5t,0000063543,0.13,15.05.2025,22:36
